activity_id,sid,course_id,course_name,test_type,score,timestamp,academic_year,semester,week,student_name,email
97c5c8b3-e539-43dd-9f5b-955a47914b80,S1036,C101,Data Structures,Assignment,70.0,1716486693.0,3,1,5,Student 36,student_36@university.edu
3e950478-0c2e-46b6-83fe-4579b1a648bb,S1036,C101,Data Structures,Assignment,81.0,1717715593.0,3,1,7,Student 36,student_36@university.edu
d133f9df-99c6-4928-86e9-2c3184ad85ce,S1036,C101,Data Structures,Midterm,75.0,1718946819.0,3,1,9,Student 36,student_36@university.edu
dd22e3b2-0608-49f3-b463-70ec90c88970,S1036,C101,Data Structures,Quiz,67.0,1719511687.0,3,1,10,Student 36,student_36@university.edu
1a935238-e3bd-451d-adfb-abaa1ff10a85,S1036,C101,Data Structures,Final,75.0,1720790975.0,3,1,12,Student 36,student_36@university.edu
2a413c0a-eca7-4aea-a27a-ba987dc5552d,S1036,C101,Data Structures,Quiz,83.0,1721375988.0,3,1,13,Student 36,student_36@university.edu
22e99117-99b8-4bae-b80a-d42509ba1791,S1036,C101,Data Structures,Midterm,72.0,1722569325.0,3,1,15,Student 36,student_36@university.edu
12c1d467-27f0-431b-b5d4-bdc04c672692,S1036,C101,Data Structures,Midterm,66.0,1723162006.0,3,1,16,Student 36,student_36@university.edu
1e041944-cb26-43a9-94ff-1adabacca813,S1037,C109,Cybersecurity,Final,77.0,1714725437.0,3,1,2,Student 37,student_37@university.edu
f97d19ce-6e07-49e1-9ff3-bb6540651e00,S1037,C109,Cybersecurity,Midterm,65.0,1715290523.0,3,1,3,Student 37,student_37@university.edu
349f80a3-5814-408a-9c6a-e264f24712f4,S1037,C109,Cybersecurity,Assignment,82.0,1716524664.0,3,1,5,Student 37,student_37@university.edu
b47fb7b2-3bfe-48cf-874b-9bf99e2db3bd,S1037,C109,Cybersecurity,Assignment,81.0,1718334258.0,3,1,8,Student 37,student_37@university.edu
e5bc3a56-8545-447a-9344-3b6687fcad1d,S1037,C109,Cybersecurity,Quiz,80.0,1718924432.0,3,1,9,Student 37,student_37@university.edu
870d4eb7-963d-47ad-9a84-c03dbc6b35cf,S1037,C109,Cybersecurity,Assignment,84.0,1719574527.0,3,1,10,Student 37,student_37@university.edu
75bbbf0a-3e2d-417f-80f7-6874636f8d6e,S1037,C109,Cybersecurity,Assignment,77.0,1720716567.0,3,1,12,Student 37,student_37@university.edu
7b73625d-ff23-4370-8586-0bf604c8b1f0,S1037,C109,Cybersecurity,Assignment,75.0,1721372292.0,3,1,13,Student 37,student_37@university.edu
c8d58252-608a-4008-b51b-17f6ff993b7a,S1037,C109,Cybersecurity,Assignment,78.0,1721991595.0,3,1,14,Student 37,student_37@university.edu
b5bc5394-9dcf-421d-92f5-21bb17e742a9,S1037,C109,Cybersecurity,Assignment,79.0,1722586926.0,3,1,15,Student 37,student_37@university.edu
b4d4bade-b00e-4a37-8e97-8eca0284dea9,S1037,C104,Operating Systems,Assignment,71.0,1715289280.0,3,1,3,Student 37,student_37@university.edu
ec6a19c7-7391-4fb6-807b-980a6767f0d1,S1037,C104,Operating Systems,Final,79.0,1716490294.0,3,1,5,Student 37,student_37@university.edu
b80035da-9749-41b1-92c8-0c93cf876d57,S1037,C104,Operating Systems,Final,67.0,1717733484.0,3,1,7,Student 37,student_37@university.edu
e0ddbd2c-bdff-4856-b14c-ca0fd90facf2,S1037,C104,Operating Systems,Quiz,68.0,1718298274.0,3,1,8,Student 37,student_37@university.edu
f96348df-d54d-4e33-8b57-622c956f1513,S1037,C104,Operating Systems,Assignment,85.0,1718935775.0,3,1,9,Student 37,student_37@university.edu
606e3c0d-9d66-48dd-9a81-c90a8fe44695,S1037,C104,Operating Systems,Final,76.0,1720161667.0,3,1,11,Student 37,student_37@university.edu
5e0230af-10df-4ad3-b5f6-a345d6b82a9f,S1037,C104,Operating Systems,Quiz,75.0,1720743794.0,3,1,12,Student 37,student_37@university.edu
787d081e-3308-489b-978a-2e37eecef944,S1037,C104,Operating Systems,Assignment,82.0,1721974068.0,3,1,14,Student 37,student_37@university.edu
b2801563-be8f-478b-9879-f9be87f98acb,S1037,C104,Operating Systems,Quiz,85.0,1723204345.0,3,1,16,Student 37,student_37@university.edu
b1814748-19ea-4914-ac54-05ee122e7a1f,S1037,C107,Computer Networks,Quiz,82.0,1714746726.0,3,1,2,Student 37,student_37@university.edu
9cdc0ed2-fa40-4dab-bd74-72398f03ca15,S1037,C107,Computer Networks,Midterm,82.0,1715956088.0,3,1,4,Student 37,student_37@university.edu
e5928d4b-b268-4b4a-97cd-23240b64bdcf,S1037,C107,Computer Networks,Quiz,71.0,1717095978.0,3,1,6,Student 37,student_37@university.edu
bd8c228c-bcc9-41c8-ad60-368ec22788e3,S1037,C107,Computer Networks,Final,85.0,1717761706.0,3,1,7,Student 37,student_37@university.edu
9b0a4e97-bd96-4412-ab08-29ed8cfec5a0,S1037,C107,Computer Networks,Assignment,66.0,1718297703.0,3,1,8,Student 37,student_37@university.edu
e35aaca5-ccae-40fb-b2ea-d4216197662b,S1037,C107,Computer Networks,Final,85.0,1718957577.0,3,1,9,Student 37,student_37@university.edu
901ad56a-1e22-4cb7-acf5-cb55b3642cdd,S1037,C107,Computer Networks,Midterm,77.0,1720179488.0,3,1,11,Student 37,student_37@university.edu
71e714cc-47f6-4e2a-8dd9-4fe83830a121,S1037,C107,Computer Networks,Midterm,81.0,1720715278.0,3,1,12,Student 37,student_37@university.edu
aa7c870b-2467-4e29-97d7-513de93c8e36,S1037,C103,Database Systems,Midterm,84.0,1714081039.0,3,1,1,Student 37,student_37@university.edu
d58feaca-6fba-4f62-8be1-723da97d0a2d,S1037,C103,Database Systems,Assignment,66.0,1714726779.0,3,1,2,Student 37,student_37@university.edu
a9a0450b-73c7-41f3-a862-f6881c238e8e,S1037,C103,Database Systems,Midterm,68.0,1715276341.0,3,1,3,Student 37,student_37@university.edu
3c5b4c8b-17cb-458b-b082-aba299d2f7ec,S1037,C103,Database Systems,Final,65.0,1717742904.0,3,1,7,Student 37,student_37@university.edu
de2701c0-a957-4774-a747-11489101b6fd,S1037,C103,Database Systems,Quiz,81.0,1720751865.0,3,1,12,Student 37,student_37@university.edu
d7659323-c234-45ac-91f9-0296989156aa,S1037,C103,Database Systems,Final,82.0,1721329861.0,3,1,13,Student 37,student_37@university.edu
7aa9ff51-9fb7-43fb-9acc-555e4baa9949,S1037,C103,Database Systems,Quiz,81.0,1721924290.0,3,1,14,Student 37,student_37@university.edu
4bb48b9e-25a1-4313-adb0-b428f9dee876,S1038,C109,Cybersecurity,Quiz,73.0,1714079281.0,3,1,1,Student 38,student_38@university.edu
491cb69c-7bbe-4244-bcb0-3019f518f2d1,S1038,C109,Cybersecurity,Midterm,82.0,1716509979.0,3,1,5,Student 38,student_38@university.edu
9287f9bd-d7c6-4f33-9214-cc180caa40c8,S1038,C109,Cybersecurity,Assignment,82.0,1717159437.0,3,1,6,Student 38,student_38@university.edu
6140061c-489e-462a-a243-3b95ab9f34af,S1038,C109,Cybersecurity,Midterm,66.0,1717767367.0,3,1,7,Student 38,student_38@university.edu
35e2a748-5e2f-4154-ba89-900988469801,S1038,C109,Cybersecurity,Quiz,72.0,1718918098.0,3,1,9,Student 38,student_38@university.edu
ea59286f-0d98-4127-a0ca-d89850505fb8,S1038,C109,Cybersecurity,Midterm,70.0,1721932205.0,3,1,14,Student 38,student_38@university.edu
e7b9fa57-a10a-491c-b846-2b9637d26a18,S1038,C109,Cybersecurity,Midterm,82.0,1723201950.0,3,1,16,Student 38,student_38@university.edu
f6e156a8-bbdf-4056-841a-cbedf354268a,S1038,C107,Computer Networks,Final,78.0,1715280881.0,3,1,3,Student 38,student_38@university.edu
9e96c90d-a36c-45be-8d93-eca68cf132a4,S1038,C107,Computer Networks,Assignment,69.0,1717136632.0,3,1,6,Student 38,student_38@university.edu
c95b82f0-52bf-4534-9993-fff2323d1c82,S1038,C107,Computer Networks,Assignment,77.0,1717717502.0,3,1,7,Student 38,student_38@university.edu
6fa11404-ae37-4c88-9ed6-8b7580e67372,S1038,C107,Computer Networks,Assignment,67.0,1718348715.0,3,1,8,Student 38,student_38@university.edu
53a35a01-85fd-4d3f-92ad-52c3c26c8f4a,S1038,C107,Computer Networks,Midterm,75.0,1718922133.0,3,1,9,Student 38,student_38@university.edu
642cd2d6-07d5-4ea1-824f-945926787bb2,S1038,C107,Computer Networks,Quiz,66.0,1719554211.0,3,1,10,Student 38,student_38@university.edu
fcc28280-732f-4abb-990c-878cf44f4f53,S1038,C107,Computer Networks,Midterm,83.0,1720750790.0,3,1,12,Student 38,student_38@university.edu
6caff0a3-9065-4fac-ba84-09b04b25a693,S1038,C107,Computer Networks,Assignment,69.0,1721326440.0,3,1,13,Student 38,student_38@university.edu
efce7df8-c91d-41e6-8579-376d171a1543,S1038,C107,Computer Networks,Midterm,82.0,1723177073.0,3,1,16,Student 38,student_38@university.edu
c88b4227-70a3-4a35-a377-343ea83bc73f,S1038,C106,Software Engineering,Midterm,65.0,1714135267.0,3,1,1,Student 38,student_38@university.edu
94766dff-77cf-4167-b507-f6eeff4a1d08,S1038,C106,Software Engineering,Final,69.0,1714678947.0,3,1,2,Student 38,student_38@university.edu
8f0ce6e5-5d07-4dfd-b18f-a2d24d36fc4d,S1038,C106,Software Engineering,Midterm,71.0,1717740557.0,3,1,7,Student 38,student_38@university.edu
eb176741-d2d2-4643-8e41-3cddbb070ef0,S1038,C106,Software Engineering,Midterm,76.0,1718371308.0,3,1,8,Student 38,student_38@university.edu
3dd857cd-3883-4617-afab-9e628719b7b4,S1038,C106,Software Engineering,Quiz,74.0,1718932792.0,3,1,9,Student 38,student_38@university.edu
c4acb5d5-c7be-42c5-a6ca-73678b15f505,S1038,C106,Software Engineering,Assignment,74.0,1719524616.0,3,1,10,Student 38,student_38@university.edu
c8703d7f-5adb-4713-bed6-9030d723cbd5,S1038,C106,Software Engineering,Final,75.0,1720163464.0,3,1,11,Student 38,student_38@university.edu
3237c320-ef59-451b-879a-e7d14288e0fd,S1038,C106,Software Engineering,Final,65.0,1720760380.0,3,1,12,Student 38,student_38@university.edu
244f76bb-60f8-46b2-994b-ae21d5ce6a4c,S1038,C106,Software Engineering,Final,85.0,1721367484.0,3,1,13,Student 38,student_38@university.edu
a4d741eb-7e9a-481d-814a-dd2ccb4feec3,S1038,C106,Software Engineering,Midterm,78.0,1722598575.0,3,1,15,Student 38,student_38@university.edu
53afe08a-b214-46f0-8a84-5288f7b2c9e2,S1038,C106,Software Engineering,Quiz,78.0,1723169063.0,3,1,16,Student 38,student_38@university.edu
c1eab341-bd1e-4322-a4ee-6080e36e0293,S1039,C102,Algorithms,Assignment,54.5,1714063501.0,3,1,1,Student 39,student_39@university.edu
91c4e97e-ea5c-4853-802f-7a8f9dd6366e,S1039,C102,Algorithms,Quiz,63.0,1714707409.0,3,1,2,Student 39,student_39@university.edu
43ecbf57-7fa6-45d2-894a-cebee684eebe,S1039,C102,Algorithms,Final,56.5,1715285407.0,3,1,3,Student 39,student_39@university.edu
4da4fca3-c068-4b71-a96f-d944a025ce07,S1039,C102,Algorithms,Assignment,57.0,1717160092.0,3,1,6,Student 39,student_39@university.edu
78d6e2be-8c54-402e-9783-1d30a7afdea2,S1039,C102,Algorithms,Quiz,52.5,1717715897.0,3,1,7,Student 39,student_39@university.edu
d7ab0c0a-774e-42e1-87d3-c1969100c2cf,S1039,C102,Algorithms,Final,55.0,1719530060.0,3,1,10,Student 39,student_39@university.edu
08af41de-a458-4c46-980c-a5b3d8315421,S1039,C102,Algorithms,Midterm,51.0,1720727318.0,3,1,12,Student 39,student_39@university.edu
00341346-79b8-49a1-a165-06a8b3d346dd,S1039,C102,Algorithms,Quiz,50.5,1721352487.0,3,1,13,Student 39,student_39@university.edu
90fe637d-39f6-48f5-877f-9fc7f6c4dc45,S1039,C102,Algorithms,Assignment,48.0,1721989213.0,3,1,14,Student 39,student_39@university.edu
056fc09b-87d9-4039-b800-c918b7fedcef,S1039,C102,Algorithms,Midterm,50.5,1722585871.0,3,1,15,Student 39,student_39@university.edu
5525658d-d138-42a9-9e48-fc91a94f08d3,S1039,C102,Algorithms,Quiz,55.0,1723166617.0,3,1,16,Student 39,student_39@university.edu
22749153-1104-4a03-a5cc-ae7b74f183fa,S1039,C104,Operating Systems,Quiz,52.5,1717718022.0,3,1,7,Student 39,student_39@university.edu
c8161027-1a00-4db6-bfe3-dc2a8ed25ad0,S1039,C104,Operating Systems,Assignment,50.5,1721344090.0,3,1,13,Student 39,student_39@university.edu
33cb650e-78a9-4150-a426-24ab9351dc31,S1039,C104,Operating Systems,Quiz,56.0,1721926681.0,3,1,14,Student 39,student_39@university.edu
5fc6ce90-18a5-4900-8ee0-0a2982dcf889,S1039,C104,Operating Systems,Final,48.0,1723152751.0,3,1,16,Student 39,student_39@university.edu
53926956-f2bd-433c-b6d5-c658ea3c9f66,S1039,C103,Database Systems,Quiz,58.5,1714060606.0,3,1,1,Student 39,student_39@university.edu
9d55da5e-00d6-4978-984a-1cfb613830b5,S1039,C103,Database Systems,Final,59.0,1715893514.0,3,1,4,Student 39,student_39@university.edu
0fd0f2d4-3e9b-489a-8475-202a9a757a77,S1039,C103,Database Systems,Quiz,59.5,1716522387.0,3,1,5,Student 39,student_39@university.edu
6e822eef-91a4-4c89-94b1-5fa7a90b42ff,S1039,C103,Database Systems,Midterm,53.0,1717106458.0,3,1,6,Student 39,student_39@university.edu
0130604c-4e77-4f07-8fc6-efe509a4b326,S1039,C103,Database Systems,Assignment,61.0,1718303103.0,3,1,8,Student 39,student_39@university.edu
614b1faf-9979-4215-ac59-a0a41f3bec55,S1039,C103,Database Systems,Assignment,54.5,1718926169.0,3,1,9,Student 39,student_39@university.edu
0ab2ae5a-09d0-40f3-a0fd-ff8fde649fa2,S1039,C103,Database Systems,Assignment,58.0,1719502381.0,3,1,10,Student 39,student_39@university.edu
0beacd0b-a137-4433-94d6-4bc7de71ee74,S1039,C103,Database Systems,Quiz,50.5,1720173535.0,3,1,11,Student 39,student_39@university.edu
9df78df0-7ef1-41ff-af2e-b05affd32981,S1039,C103,Database Systems,Midterm,49.5,1721326217.0,3,1,13,Student 39,student_39@university.edu
14680415-58d1-4bf9-93ef-a1eb656ff50e,S1039,C103,Database Systems,Assignment,52.0,1721987337.0,3,1,14,Student 39,student_39@university.edu
028c2a70-41f7-4212-b5f2-699312930715,S1039,C103,Database Systems,Quiz,50.5,1722598816.0,3,1,15,Student 39,student_39@university.edu
0a143b9d-23b0-4c8c-9aae-54899d9bc5ec,S1039,C103,Database Systems,Midterm,54.0,1723202984.0,3,1,16,Student 39,student_39@university.edu
5498489d-f695-430c-aa13-ac586cec468a,S1039,C100,Intro to Programming,Quiz,57.5,1714071789.0,3,1,1,Student 39,student_39@university.edu
4d0f0f1c-5437-4886-9622-a6acc6f56b4c,S1039,C100,Intro to Programming,Assignment,58.5,1715315087.0,3,1,3,Student 39,student_39@university.edu
01718e18-fe0c-4a77-ba56-1e8c71b06182,S1039,C100,Intro to Programming,Assignment,53.5,1716548101.0,3,1,5,Student 39,student_39@university.edu
14640480-9666-43af-9114-9488da842e31,S1039,C100,Intro to Programming,Midterm,54.0,1717095823.0,3,1,6,Student 39,student_39@university.edu
580bf007-9931-4aba-9d27-bac85f46a92b,S1039,C100,Intro to Programming,Quiz,61.5,1717730418.0,3,1,7,Student 39,student_39@university.edu
16bb7a22-3d46-4041-9876-1636b77701c3,S1039,C100,Intro to Programming,Midterm,56.5,1718930477.0,3,1,9,Student 39,student_39@university.edu
c0ca27ba-bdb3-4e56-b7a4-19e7705193d1,S1039,C100,Intro to Programming,Midterm,58.0,1719574339.0,3,1,10,Student 39,student_39@university.edu
b3dfd3ed-a779-47ec-8888-745b8ff01498,S1039,C100,Intro to Programming,Final,48.5,1721323065.0,3,1,13,Student 39,student_39@university.edu
eb8c0272-9b62-4d5e-9e38-fb76af764b6b,S1039,C100,Intro to Programming,Quiz,56.0,1721931602.0,3,1,14,Student 39,student_39@university.edu
4d4209c7-d74e-4dfa-be65-fa6d6ebef0d4,S1039,C100,Intro to Programming,Assignment,49.0,1723136766.0,3,1,16,Student 39,student_39@university.edu
25876b3c-0912-47a1-8f3a-9fe760e0b298,S1040,C103,Database Systems,Quiz,79.0,1714100171.0,3,1,1,Student 40,student_40@university.edu
9aba56dd-f186-4eff-a779-ad75cffaab3d,S1040,C103,Database Systems,Quiz,82.0,1714684429.0,3,1,2,Student 40,student_40@university.edu
3fba5510-1935-41de-977e-3cb312958e98,S1040,C103,Database Systems,Assignment,71.0,1715315345.0,3,1,3,Student 40,student_40@university.edu
fd2962ff-56a8-40f0-a057-f519c33fdaae,S1040,C103,Database Systems,Assignment,66.0,1716506312.0,3,1,5,Student 40,student_40@university.edu
0b1df46d-1ff2-4f57-b7e1-c204f372dfdd,S1040,C103,Database Systems,Quiz,76.0,1717117371.0,3,1,6,Student 40,student_40@university.edu
9815c179-5699-4863-9caf-8a1ce35324fd,S1040,C103,Database Systems,Final,69.0,1718327549.0,3,1,8,Student 40,student_40@university.edu
770457a3-7dd6-4164-bf33-860b14de4438,S1040,C103,Database Systems,Midterm,71.0,1719542870.0,3,1,10,Student 40,student_40@university.edu
fa27127a-18fe-4c08-8bca-bdbfaf822c8c,S1040,C103,Database Systems,Assignment,82.0,1720166323.0,3,1,11,Student 40,student_40@university.edu
4ecae592-8a1b-4f08-94df-a1bbccbfca4d,S1040,C103,Database Systems,Midterm,85.0,1720709676.0,3,1,12,Student 40,student_40@university.edu
0a5f4af1-8504-4042-8e30-4b5466cb8996,S1040,C103,Database Systems,Quiz,69.0,1721365566.0,3,1,13,Student 40,student_40@university.edu
04b89682-381e-493a-abbd-6fd7b95e82d4,S1040,C103,Database Systems,Quiz,69.0,1721935356.0,3,1,14,Student 40,student_40@university.edu
65ae3814-1833-4e13-a653-3bc13b3204a6,S1040,C100,Intro to Programming,Quiz,77.0,1714097515.0,3,1,1,Student 40,student_40@university.edu
02fc2636-b6e3-429a-9e51-5f00adad2d90,S1040,C100,Intro to Programming,Assignment,85.0,1714735312.0,3,1,2,Student 40,student_40@university.edu
346e975b-fd07-4d53-b958-e7edcc12a1d9,S1040,C100,Intro to Programming,Midterm,83.0,1715906294.0,3,1,4,Student 40,student_40@university.edu
a21804e3-02f9-443a-beef-0c93284bc68d,S1040,C100,Intro to Programming,Final,65.0,1717104613.0,3,1,6,Student 40,student_40@university.edu
76401f4b-702e-4ab4-8c92-2184608dad17,S1040,C100,Intro to Programming,Final,77.0,1719535053.0,3,1,10,Student 40,student_40@university.edu
1ca30806-6fe3-4e18-85ed-05755e6d1478,S1040,C100,Intro to Programming,Quiz,66.0,1720175831.0,3,1,11,Student 40,student_40@university.edu
25cb4f2e-1e5a-4924-a9be-8a402fcda57b,S1040,C100,Intro to Programming,Final,67.0,1721396371.0,3,1,13,Student 40,student_40@university.edu
202220e5-0ad1-4278-9043-489264d96483,S1040,C100,Intro to Programming,Quiz,75.0,1723184573.0,3,1,16,Student 40,student_40@university.edu
71453e2c-59a2-4323-a183-2e2dad9473b9,S1040,C102,Algorithms,Midterm,77.0,1715954733.0,3,1,4,Student 40,student_40@university.edu
d84d058d-da39-4bdf-acd3-1b29afe743b7,S1040,C102,Algorithms,Quiz,73.0,1716507878.0,3,1,5,Student 40,student_40@university.edu
03ae6b3b-05a2-4dea-91b6-86d11e83d02f,S1040,C102,Algorithms,Quiz,73.0,1717766564.0,3,1,7,Student 40,student_40@university.edu
0a24299b-8569-4056-8cc9-77ef31a13203,S1040,C102,Algorithms,Final,82.0,1718302033.0,3,1,8,Student 40,student_40@university.edu
7b0f07d0-7352-483d-a133-8ef72cea500d,S1040,C102,Algorithms,Final,67.0,1718926639.0,3,1,9,Student 40,student_40@university.edu
61ed7642-0d5d-4ef3-9068-82612d1c56e1,S1040,C102,Algorithms,Final,84.0,1719526594.0,3,1,10,Student 40,student_40@university.edu
bec0a3ff-1d73-4ecc-a56f-0a7b8e9efeaa,S1040,C102,Algorithms,Midterm,67.0,1720125438.0,3,1,11,Student 40,student_40@university.edu
3dcbdf33-8f56-4b5f-a6ba-9034150821d1,S1040,C102,Algorithms,Midterm,65.0,1721373815.0,3,1,13,Student 40,student_40@university.edu
cd47d0b5-f825-4a63-ae8e-63a78853fb04,S1040,C102,Algorithms,Midterm,81.0,1722563724.0,3,1,15,Student 40,student_40@university.edu
a0fb91db-c5c8-4e10-8562-bac3e687a8d2,S1040,C102,Algorithms,Assignment,71.0,1723132024.0,3,1,16,Student 40,student_40@university.edu
3b738393-def6-40a7-aaa6-d0732be53a3a,S1040,C101,Data Structures,Midterm,67.0,1714123450.0,3,1,1,Student 40,student_40@university.edu
42465f37-8757-4701-b3a2-1d5cc961bad7,S1040,C101,Data Structures,Final,69.0,1714742873.0,3,1,2,Student 40,student_40@university.edu
b1f16eb8-96bf-4191-99ee-fde916b520e9,S1040,C101,Data Structures,Final,83.0,1715275043.0,3,1,3,Student 40,student_40@university.edu
e36fdda2-df80-4bd0-bab1-2ce1a6dfad73,S1040,C101,Data Structures,Final,72.0,1716498608.0,3,1,5,Student 40,student_40@university.edu
28c5d58f-0200-4b1b-993a-abd70de5d6a0,S1040,C101,Data Structures,Final,82.0,1717122040.0,3,1,6,Student 40,student_40@university.edu
c48decd2-2482-44dc-aa4c-4cba6dab2616,S1040,C101,Data Structures,Quiz,80.0,1719554745.0,3,1,10,Student 40,student_40@university.edu
43c94a6b-2f35-4458-91a9-e7d76dfd8eec,S1040,C101,Data Structures,Final,80.0,1720161865.0,3,1,11,Student 40,student_40@university.edu
404eab32-2cc5-4739-a865-6ea6483ef30a,S1040,C101,Data Structures,Midterm,69.0,1720717234.0,3,1,12,Student 40,student_40@university.edu
b19cbd34-2c9d-4d76-a55e-7874a081adfb,S1040,C101,Data Structures,Midterm,78.0,1721341222.0,3,1,13,Student 40,student_40@university.edu
b2dd31fa-e494-4e89-8634-91be720b9ca3,S1040,C101,Data Structures,Midterm,72.0,1721938267.0,3,1,14,Student 40,student_40@university.edu
8eac7034-cbdd-4478-9d39-6afd6eb087cb,S1040,C101,Data Structures,Quiz,74.0,1723201493.0,3,1,16,Student 40,student_40@university.edu
71485090-3b9e-49de-b869-6c512dfbeb00,S1040,C106,Software Engineering,Final,82.0,1714077037.0,3,1,1,Student 40,student_40@university.edu
3aaa7794-b963-4b8e-a10c-3d9fe34d5a06,S1040,C106,Software Engineering,Midterm,71.0,1714713554.0,3,1,2,Student 40,student_40@university.edu
b1d21917-1417-4dff-9169-ade683cb2688,S1040,C106,Software Engineering,Assignment,68.0,1716512275.0,3,1,5,Student 40,student_40@university.edu
41d2f5b1-b3bc-4e32-a025-bc3abdc14bbe,S1040,C106,Software Engineering,Assignment,70.0,1717770424.0,3,1,7,Student 40,student_40@university.edu
73d05ebc-66a9-414c-a760-df430c139784,S1040,C106,Software Engineering,Final,67.0,1718369648.0,3,1,8,Student 40,student_40@university.edu
f03774aa-53c9-41bd-9c74-7a3487e3a1f5,S1040,C106,Software Engineering,Final,66.0,1719586301.0,3,1,10,Student 40,student_40@university.edu
721d7276-c415-4317-89bb-291184e2314e,S1040,C106,Software Engineering,Midterm,70.0,1720175250.0,3,1,11,Student 40,student_40@university.edu
6906f519-a7bc-4b72-a13d-9142b030cf70,S1040,C106,Software Engineering,Final,78.0,1720734716.0,3,1,12,Student 40,student_40@university.edu
020717bf-e5c9-44e6-8528-189043f1c009,S1040,C106,Software Engineering,Final,74.0,1721336810.0,3,1,13,Student 40,student_40@university.edu
87b16cea-3ac4-44de-b4c8-34d7a9b16a88,S1040,C106,Software Engineering,Final,83.0,1722597028.0,3,1,15,Student 40,student_40@university.edu
4755fac1-eab4-42bf-b15d-fc1e255f7c53,S1041,C101,Data Structures,Final,54.5,1714067961.0,3,1,1,Student 41,student_41@university.edu
b503ff9c-5d8f-4150-8849-656c1059cbd9,S1041,C101,Data Structures,Assignment,56.0,1714701618.0,3,1,2,Student 41,student_41@university.edu
e79b8b9b-2ceb-4e8e-8370-cf0af9426cc9,S1041,C101,Data Structures,Assignment,54.0,1715946385.0,3,1,4,Student 41,student_41@university.edu
b856f8f2-fbdf-4080-803a-2c6a88e1412c,S1041,C101,Data Structures,Midterm,56.0,1718351774.0,3,1,8,Student 41,student_41@university.edu
418f460e-3780-4d26-8db8-f00e5de387a5,S1041,C101,Data Structures,Final,57.0,1719572688.0,3,1,10,Student 41,student_41@university.edu
737eef55-aead-4bba-9fe8-7f9b49827c5b,S1041,C101,Data Structures,Assignment,54.5,1720120971.0,3,1,11,Student 41,student_41@university.edu
2112d5d3-bbf1-457a-b114-62f6d220fc98,S1041,C101,Data Structures,Quiz,55.0,1720747657.0,3,1,12,Student 41,student_41@university.edu
9a1d33eb-e580-4bc1-85e4-9bd905532685,S1041,C101,Data Structures,Final,52.0,1721919884.0,3,1,14,Student 41,student_41@university.edu
e6f5a8d5-e200-4caf-9f33-94518ad96a18,S1041,C101,Data Structures,Midterm,55.5,1722577168.0,3,1,15,Student 41,student_41@university.edu
18d155eb-0721-43dc-ab3e-a3b39dd3dc22,S1041,C102,Algorithms,Midterm,54.0,1714680541.0,3,1,2,Student 41,student_41@university.edu
7577cdbf-88d8-4983-9167-053eecd141af,S1041,C102,Algorithms,Final,58.0,1715897951.0,3,1,4,Student 41,student_41@university.edu
4e91cc3e-4bf8-497d-b5ad-3c48804beabe,S1041,C102,Algorithms,Midterm,61.0,1717147004.0,3,1,6,Student 41,student_41@university.edu
aa086753-ea23-4015-9f8b-a42b5fc77059,S1041,C102,Algorithms,Final,58.5,1717686142.0,3,1,7,Student 41,student_41@university.edu
dc81c04f-b3d9-4164-9bd3-ca47d94bde00,S1041,C102,Algorithms,Midterm,52.0,1718349381.0,3,1,8,Student 41,student_41@university.edu
90ab54bf-942a-4776-86ca-59d2937c580b,S1041,C102,Algorithms,Final,55.0,1719569550.0,3,1,10,Student 41,student_41@university.edu
04064ab1-2611-423d-9114-d944be92f0c2,S1041,C102,Algorithms,Final,49.5,1720108733.0,3,1,11,Student 41,student_41@university.edu
f3bce21c-c42b-4ad3-8996-63846e38e4e6,S1041,C102,Algorithms,Midterm,51.5,1722603921.0,3,1,15,Student 41,student_41@university.edu
e39e7cd7-f50b-4c66-b67a-0b94641c3a6b,S1041,C102,Algorithms,Midterm,53.0,1723204320.0,3,1,16,Student 41,student_41@university.edu
3054eb7f-ea98-434e-9f5e-eaa13b5d0b11,S1041,C105,Machine Learning,Midterm,58.0,1715905329.0,3,1,4,Student 41,student_41@university.edu
aaa2ff28-b3e4-43c7-bb99-e389347923c1,S1041,C105,Machine Learning,Quiz,56.5,1716489363.0,3,1,5,Student 41,student_41@university.edu
8a850be0-679c-4fef-b181-45514b74c0af,S1041,C105,Machine Learning,Quiz,56.0,1717147585.0,3,1,6,Student 41,student_41@university.edu
86d8c27b-7ceb-4a7e-91a9-8f15d96cf364,S1041,C105,Machine Learning,Quiz,57.5,1717746285.0,3,1,7,Student 41,student_41@university.edu
07ba5195-c10c-4a36-943c-54ae1ec36d35,S1041,C105,Machine Learning,Midterm,56.0,1718333904.0,3,1,8,Student 41,student_41@university.edu
6e74eade-3f44-4826-aecd-986e34fba713,S1041,C105,Machine Learning,Assignment,59.0,1719572958.0,3,1,10,Student 41,student_41@university.edu
243777af-7258-44c4-a9b1-6207f97572cf,S1041,C105,Machine Learning,Midterm,51.5,1720158787.0,3,1,11,Student 41,student_41@university.edu
7a05566a-79cb-479f-a0db-ebc0a96c5d66,S1041,C105,Machine Learning,Quiz,54.0,1720719830.0,3,1,12,Student 41,student_41@university.edu
2f5ca64a-7122-42d2-b16b-60e6c48b18c9,S1041,C105,Machine Learning,Assignment,51.5,1721388929.0,3,1,13,Student 41,student_41@university.edu
